0,2.55860137939
1,5.99110651016
2,2.41146922112
3,5.70205497742
4,2.52233481407
5,2.55860137939
6,5.99110651016
7,1.62784862518
8,1.51919913292
9,1.60106778145
10,1.62784862518
11,1.58082008362
12,1.47411489487
13,1.55451846123
14,1.63109779358
15,1.31911921501
16,1.08092451096
17,1.29548454285
18,1.31911921501
19,1.69397950172
20,1.58259558678
21,1.66652464867
22,1.69397950172
23,1.7594742775
24,1.64538240433
25,2.17825222015
26,1.7594742775
27,1.71744632721
28,1.61934328079
29,1.63529276848
30,1.71744632721
31,1.69397950172
32,1.58259558678
33,1.69397950172
34,4.10621643066
35,7.66469478607
36,3.84731435776
37,7.22536563873
38,4.25352334976
39,4.05637311935
40,7.58011627197
41,3.01228618622
42,2.80885076523
43,3.12803411484
44,2.97312092781
45,2.94048118591
46,2.74068665504
47,3.05415725708
48,2.97803354263
49,2.54090762138
50,2.14621138573
51,2.64305710793
52,2.50634384155
53,3.11325645447
54,2.90470194817
55,3.23191785812
56,3.07310581207
57,3.31008672714
58,3.09155082703
59,4.15998029709
60,3.268014431
61,3.14908647537
62,2.96026182175
63,3.1823515892
64,3.10858631134
65,3.11325645447
66,2.90470194817
67,3.23191785812
68,3.07310581207
69,2.61859512329
70,6.15970993042
71,2.43512105942
72,5.79668998718
73,2.54675531387
74,2.58327317238
75,6.08982229233
76,1.64656233788
77,1.51237344742
78,1.59402036667
79,1.62072873116
80,1.59919881821
81,1.46741127968
82,1.54759716988
83,1.62396931648
84,1.29707336426
85,1.04102396965
86,1.25146985054
87,1.27465105057
88,1.71316409111
89,1.5755982399
90,1.68668055534
91,1.83672714233
92,1.6928961277
93,2.23533654213
94,1.80903720856
95,1.73679828644
96,1.61224627495
97,1.62815284729
98,1.71008348465
99,1.71316409111
100,1.5755982399
101,1.68668055534
102,2.81253480911
103,6.54343795776
104,2.61922740936
105,6.16095972061
106,2.73684477806
107,2.77531957626
108,6.46980237961
109,1.78840565681
110,1.64702486992
111,1.73304796219
112,1.76118803024
113,1.73850393295
114,1.59965324402
115,1.68413639069
116,1.7646021843
117,1.42018556595
118,1.15041327477
119,1.37213778496
120,1.39656162262
121,1.85857701302
122,1.71363830566
123,1.8018257618
124,1.83067369461
125,1.92807340622
126,1.77961087227
127,2.33951854706
128,1.89949226379
129,1.88347744942
130,1.75225067139
131,1.76900935173
132,1.8553314209
133,1.85857701302
134,1.71363830566
135,1.83067369461
136,3.14401912689
137,7.14120101929
138,3.02408981323
139,6.90559101105
140,2.98184037209
141,3.10356903076
142,7.06173229218
143,2.56634879112
144,2.46313667297
145,2.42677760124
146,2.53153657913
147,2.41313791275
148,2.31436014175
149,2.2795624733
150,2.4456653595
151,2.06703829765
152,1.78763723373
153,1.94700789452
154,2.03710055351
155,2.5627913475
156,2.4596824646
157,2.42335915565
158,2.52801418304
159,2.90978264809
160,2.79663181305
161,3.37144804001
162,2.87161850929
163,2.59382629395
164,2.50891017914
165,2.3832628727
166,2.55874586105
167,2.5627913475
168,2.4596824646
169,2.42335915565
170,2.52801418304
171,3.52487850189
172,7.88942337036
173,3.39392614365
174,7.63215923309
175,3.43504619598
176,3.48071098328
177,7.80265235901
178,2.89411640167
179,2.78141903877
180,2.81680655479
181,2.85610461235
182,2.82672309875
183,2.71597599983
184,2.75075173378
185,2.86319208145
186,2.34891605377
187,2.04383707047
188,2.2824306488
189,2.31622719765
190,2.89023184776
191,2.77764701843
192,2.85225915909
193,3.1366610527
194,3.01694440842
195,3.71793556213
196,3.09628295898
197,2.9241194725
198,2.83139896393
199,2.76834011078
200,2.885815382
201,2.89023184776
202,2.77764701843
203,2.81299972534
204,2.85225915909
205,2.22348070145
206,5.37794113159
207,2.06004047394
208,5.05455875397
209,2.15948557854
210,2.19201588631
211,5.31568384171
212,1.35758399963
213,1.23804736137
214,1.3107790947
215,1.33457136154
216,1.31539225578
217,1.1979944706
218,1.26942491531
219,1.33745789528
220,1.08060622215
221,0.848685979843
222,1.0392999649
223,1.06029677391
224,1.41691350937
225,1.29436826706
226,1.39332151413
227,1.52698469162
228,1.39885878563
229,1.88207030296
230,1.50231838226
231,1.43796682358
